CID,Limit,AverageTransactionValue,MDP,Unpaid Daily Principle ,Unpaid Interest ,TotalDuetoReset,DayDelay,Gender_Man,Gender_Woman,Card Status_Active,Card Status_Blocked by Customer,Card Status_Blocked by Easy Credit,Card Status_Lost,Card Status_Stolen,PREDICTED_CLASS
14013400,400,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013401,300,68.435,45.0,298.76,4.59,316.84,0,1,0,1,0,0,0,0,MiddleRisk
14013405,300,42.7492857142857,45.0,299.42,8.25,399.1,28,1,0,0,0,1,0,0,MiddleRisk
14013407,600,28.5788461538462,90.0,584.63,0.0,584.63,0,1,0,1,0,0,0,0,MiddleRisk
14013408,400,66.5928571428571,60.0,383.33,5.92,417.81,0,1,0,1,0,0,0,0,MiddleRisk
14013414,400,22.7368181818182,60.0,398.42,6.5,449.63,0,1,0,1,0,0,0,0,MiddleRisk
14013417,600,22.1522857142857,90.0,469.01,0.01,469.02,0,1,0,1,0,0,0,0,MiddleRisk
14013423,300,28.0391666666667,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013432,400,24.898,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013446,600,62.5471428571429,90.0,383.88,3.35,387.23,0,0,1,1,0,0,0,0,MiddleRisk
14013448,400,21.7845454545455,60.0,181.65,0.0,181.65,0,1,0,1,0,0,0,0,MiddleRisk
14013449,300,227.16,45.0,295.0,4.64,331.17,0,0,1,1,0,0,0,0,MiddleRisk
14013455,400,77.35,55.67,55.64,0.03,55.67,0,0,1,1,0,0,0,0,MiddleRisk
14013456,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013461,300,70.4655555555556,45.0,294.47,9.17,426.29,28,1,0,0,0,1,0,0,MiddleRisk
14013462,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013468,400,198.925,60.0,397.85,8.86,567.68,56,1,0,0,0,1,0,0,MiddleRisk
14013469,400,155.133333333333,60.0,398.64,6.55,447.3,0,1,0,1,0,0,0,0,MiddleRisk
14013472,500,36.831,75.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013486,400,22.3338775510204,60.0,389.76,2.14,391.9,0,1,0,1,0,0,0,0,MiddleRisk
14013488,500,33.0528571428571,75.0,497.36,8.08,558.56,0,1,0,1,0,0,0,0,MiddleRisk
14013491,400,34.7738461538462,60.0,399.72,11.74,515.45,28,0,1,0,0,1,0,0,MiddleRisk
14013509,300,23.7241379310345,45.0,299.44,8.22,399.09,28,0,1,0,0,1,0,0,MiddleRisk
14013513,300,29.891,45.0,293.73,8.42,313.79,0,0,1,1,0,0,0,0,MiddleRisk
14013530,500,57.0436363636364,75.0,493.87,7.86,556.28,0,0,1,1,0,0,0,0,MiddleRisk
14013532,400,227.125,60.0,398.45,6.43,446.88,0,0,1,1,0,0,0,0,MiddleRisk
14013534,300,37.8172222222222,45.0,299.34,3.68,303.02,0,0,1,1,0,0,0,0,MiddleRisk
14013545,300,29.1688888888889,45.0,299.15,4.47,303.62,0,1,0,1,0,0,0,0,MiddleRisk
14013546,300,25.8875,45.0,285.21,0.0,285.21,0,1,0,1,0,0,0,0,MiddleRisk
14013551,300,282.95,45.0,282.95,8.86,381.18,28,1,0,0,0,1,0,0,MiddleRisk
14013553,400,74.104,60.0,370.52,6.96,520.43,56,0,1,0,0,1,0,0,MiddleRisk
14013554,500,25.0,50.24,50.0,0.24,50.24,0,1,0,1,0,0,0,0,MiddleRisk
14013556,300,292.5,45.0,290.77,2.56,293.33,0,0,1,1,0,0,0,0,MiddleRisk
14013559,500,34.6810526315789,75.0,493.0,7.56,553.75,0,0,1,1,0,0,0,0,MiddleRisk
14013561,300,148.375,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013567,400,43.4291666666667,60.0,388.4,6.17,438.26,0,0,1,1,0,0,0,0,MiddleRisk
14013568,300,148.45,45.0,148.45,4.56,225.57,28,1,0,0,0,1,0,0,MiddleRisk
14013571,400,260.25,60.0,400.0,5.5,405.5,0,1,0,1,0,0,0,0,MiddleRisk
14013575,400,15.5903125,60.0,399.68,6.64,449.75,0,1,0,1,0,0,0,0,MiddleRisk
14013577,400,16.1996428571429,60.0,398.5,6.64,448.07,0,1,0,1,0,0,0,0,MiddleRisk
14013580,400,45.608,60.0,293.57,4.04,297.61,0,1,0,1,0,0,0,0,MiddleRisk
14013581,300,57.458,45.0,299.29,9.0,318.7,0,0,1,1,0,0,0,0,MiddleRisk
14013584,300,30.623,45.0,298.13,4.82,334.74,0,1,0,1,0,0,0,0,MiddleRisk
14013585,500,91.0714285714286,75.0,495.71,8.2,556.81,0,0,1,1,0,0,0,0,MiddleRisk
14013587,300,74.96,45.0,299.84,9.45,400.77,28,1,0,0,0,1,0,0,MiddleRisk
14013593,400,39.715,60.0,368.33,5.26,373.59,0,1,0,1,0,0,0,0,MiddleRisk
14013595,300,25.65,45.0,71.98,0.76,72.74,0,1,0,1,0,0,0,0,MiddleRisk
14013596,300,292.5,45.0,251.5,4.32,287.26,0,0,1,1,0,0,0,0,MiddleRisk
14013597,300,112.5,45.0,296.6,4.81,333.17,0,1,0,1,0,0,0,0,MiddleRisk
14013598,500,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013599,700,70.6492857142857,0.74,0.74,0.0,0.74,0,0,1,1,0,0,0,0,MiddleRisk
14013600,300,23.3228571428571,0.0,216.75,0.12,216.87,0,1,0,1,0,0,0,0,MiddleRisk
14013601,700,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013605,300,28.825,45.0,195.56,0.0,195.56,0,1,0,1,0,0,0,0,MiddleRisk
14013609,300,48.2976470588235,45.0,290.22,2.54,292.76,0,0,1,1,0,0,0,0,MiddleRisk
14013612,500,330.616666666667,75.0,498.9,7.83,506.73,0,0,1,1,0,0,0,0,MiddleRisk
14013624,500,46.3555555555556,75.0,320.49,0.34,320.83,0,0,1,1,0,0,0,0,MiddleRisk
14013634,300,67.822,45.0,284.73,0.3,285.03,0,0,1,1,0,0,0,0,MiddleRisk
14013637,400,54.3313793103448,60.0,342.28,0.11,342.39,0,1,0,1,0,0,0,0,MiddleRisk
14013640,300,12.0059375,45.0,211.63,2.72,214.35,0,0,1,1,0,0,0,0,MiddleRisk
14013641,500,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013644,500,72.3653846153846,0.0,398.33,0.22,398.55,0,0,1,1,0,0,0,0,MiddleRisk
14013651,400,15.1115384615385,60.0,392.09,9.49,504.59,28,1,0,0,0,1,0,0,MiddleRisk
14013663,500,17.671935483871,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013664,400,398.41,60.0,398.41,6.82,405.23,0,1,0,1,0,0,0,0,MiddleRisk
14013665,400,23.924347826087,60.0,399.38,5.5,404.88,0,0,1,1,0,0,0,0,MiddleRisk
14013667,300,74.75,45.0,299.0,8.01,398.39,28,1,0,0,0,1,0,0,MiddleRisk
14013670,300,24.4256,45.0,15.65,0.01,15.66,0,0,1,1,0,0,0,0,MiddleRisk
14013676,300,24.1185714285714,45.0,298.27,3.33,301.6,0,0,1,1,0,0,0,0,MiddleRisk
14013679,500,41.4208333333333,75.0,497.05,13.3,626.48,28,0,1,0,0,1,0,0,MiddleRisk
14013684,500,69.2125,75.0,480.0,6.49,505.87,0,0,1,1,0,0,0,0,MiddleRisk
14013687,300,28.2283333333333,45.0,295.77,4.49,332.21,0,0,1,1,0,0,0,0,MiddleRisk
14013692,400,27.0188888888889,0.0,0.0,0.0,-2.04,0,1,0,1,0,0,0,0,MiddleRisk
14013695,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013699,300,8.50261904761905,9.18,47.04,0.02,49.71,0,1,0,1,0,0,0,0,MiddleRisk
14013700,500,63.9533333333333,75.0,495.78,8.34,510.73,0,0,1,1,0,0,0,0,MiddleRisk
14013705,600,112.825714285714,90.0,553.67,0.0,553.67,0,0,1,1,0,0,0,0,MiddleRisk
14013718,400,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013720,500,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013721,400,232.126666666667,0.0,0.0,0.0,-3.77,0,1,0,1,0,0,0,0,MiddleRisk
14013723,500,32.1971428571429,75.0,385.44,4.35,389.79,0,1,0,1,0,0,0,0,MiddleRisk
14013725,300,59.732,45.0,298.66,7.85,397.84,28,1,0,0,0,1,0,0,MiddleRisk
14013729,300,21.5227777777778,45.0,299.57,4.73,330.71,0,0,1,1,0,0,0,0,MiddleRisk
14013731,500,63.5592307692308,75.0,458.63,4.74,463.39,0,0,1,1,0,0,0,0,MiddleRisk
14013733,500,73.95,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013734,700,156.945,105.0,119.11,0.06,119.17,0,1,0,1,0,0,0,0,MiddleRisk
14013737,300,22.95,23.22,22.95,0.27,23.22,0,1,0,1,0,0,0,0,MiddleRisk
14013753,300,150.0,45.0,300.0,6.89,398.39,28,1,0,0,0,1,0,0,MiddleRisk
14013755,700,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,MiddleRisk
14013761,400,202.5,60.0,394.4,6.31,400.71,0,1,0,1,0,0,0,0,MiddleRisk
14013762,400,42.695,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013766,500,45.5816666666667,34.79,0.0,0.0,0.0,0,1,0,0,1,0,0,0,MiddleRisk
14013767,300,60.0,45.0,292.44,3.04,295.48,0,1,0,1,0,0,0,0,MiddleRisk
14013768,500,35.0745454545455,75.0,359.92,0.0,359.92,0,1,0,1,0,0,0,0,MiddleRisk
14013773,400,20.848275862069,60.0,399.13,3.97,403.1,0,1,0,1,0,0,0,0,MiddleRisk
14013777,300,32.1115,45.0,298.5,1.92,300.42,0,1,0,1,0,0,0,0,MiddleRisk
14013780,600,170.6125,90.0,573.95,0.93,574.88,0,0,1,1,0,0,0,0,MiddleRisk
14013781,300,27.8309090909091,45.0,296.86,3.03,299.89,0,1,0,1,0,0,0,0,MiddleRisk
14013782,400,93.8330769230769,60.0,344.99,0.0,344.99,0,1,0,1,0,0,0,0,MiddleRisk
14013783,300,85.7142857142857,45.0,300.0,3.91,303.91,0,1,0,1,0,0,0,0,MiddleRisk
14013792,500,15.5048387096774,75.0,499.1,6.35,505.45,0,1,0,1,0,0,0,0,MiddleRisk
14013803,500,23.6751428571429,75.0,447.21,0.01,447.22,0,1,0,1,0,0,0,0,MiddleRisk
14013808,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013809,300,21.21625,45.0,294.84,3.1,309.0,0,1,0,1,0,0,0,0,MiddleRisk
14013812,400,74.0066666666667,60.0,222.02,1.71,223.73,0,1,0,1,0,0,0,0,MiddleRisk
14013814,400,130.14,60.0,390.42,4.04,394.46,0,1,0,1,0,0,0,0,MiddleRisk
14013815,400,200.0,60.0,400.0,9.22,513.22,28,1,0,0,0,1,0,0,MiddleRisk
14013816,300,49.4316666666667,45.0,296.59,7.2,394.86,28,0,1,0,0,1,0,0,MiddleRisk
14013822,400,199.725,60.0,399.45,4.83,404.28,0,1,0,1,0,0,0,0,MiddleRisk
14013823,700,265.733333333333,105.0,694.8,11.0,705.84,0,1,0,1,0,0,0,0,MiddleRisk
14013827,300,154.352,45.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013828,300,44.1666666666667,45.0,294.05,4.91,298.96,0,0,1,1,0,0,0,0,MiddleRisk
14013834,300,147.5,45.0,295.0,0.67,295.67,0,1,0,1,0,0,0,0,MiddleRisk
14013843,500,27.7517857142857,75.0,205.15,0.11,205.26,0,1,0,1,0,0,0,0,MiddleRisk
14013844,300,149.95,45.0,299.9,6.87,398.26,28,1,0,0,0,1,0,0,MiddleRisk
14013847,400,289.145,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013850,400,102.5,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013851,400,41.26,60.0,193.06,2.16,195.22,0,0,1,1,0,0,0,0,MiddleRisk
14013855,300,27.939375,45.0,298.15,4.12,321.03,0,0,1,1,0,0,0,0,MiddleRisk
14013868,400,15.875,10.02,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013870,400,21.83,60.0,289.28,0.16,289.44,0,1,0,1,0,0,0,0,MiddleRisk
14013877,300,85.8875,45.0,299.97,4.93,336.9,0,1,0,1,0,0,0,0,MiddleRisk
14013881,300,29.024347826087,45.0,169.66,0.1,169.76,0,1,0,1,0,0,0,0,MiddleRisk
14013883,600,92.2395833333334,90.0,596.39,3.4,599.79,0,0,1,1,0,0,0,0,MiddleRisk
14013885,300,76.9075,45.0,294.33,0.58,294.91,0,0,1,1,0,0,0,0,MiddleRisk
14013887,400,75.433,60.0,398.16,5.0,403.16,0,1,0,1,0,0,0,0,MiddleRisk
14013890,400,46.789,60.0,397.56,5.46,403.02,0,0,1,1,0,0,0,0,MiddleRisk
14013894,700,70.226,105.0,246.48,0.0,246.48,0,1,0,1,0,0,0,0,MiddleRisk
14013896,400,391.75,60.0,391.75,6.51,398.26,0,0,1,1,0,0,0,0,MiddleRisk
14013907,300,18.454,45.0,253.87,0.0,253.87,0,1,0,1,0,0,0,0,MiddleRisk
14013908,300,50.6485714285714,0.0,66.24,0.04,66.28,0,1,0,1,0,0,0,0,MiddleRisk
14013910,400,98.6625,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013911,300,34.942,45.0,299.84,4.63,323.82,0,1,0,1,0,0,0,0,MiddleRisk
14013922,300,35.53375,45.0,284.27,1.35,285.62,0,1,0,1,0,0,0,0,MiddleRisk
14013924,300,38.528,45.0,298.04,3.98,302.02,0,1,0,1,0,0,0,0,MiddleRisk
14013927,300,53.1416666666667,0.0,25.51,0.01,25.52,0,0,1,1,0,0,0,0,MiddleRisk
14013928,300,291.8,45.0,291.8,4.0,295.8,0,0,1,1,0,0,0,0,MiddleRisk
14013930,600,137.67,90.0,598.88,8.55,630.59,0,1,0,1,0,0,0,0,MiddleRisk
14013936,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013943,300,86.1475,45.0,299.69,4.45,317.51,0,0,1,1,0,0,0,0,MiddleRisk
14013949,500,985.4,75.0,416.93,0.0,416.93,0,1,0,1,0,0,0,0,MiddleRisk
14013954,300,60.81,45.0,234.12,2.55,236.68,0,1,0,1,0,0,0,0,MiddleRisk
14013981,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013986,400,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013987,400,132.033333333333,60.0,396.1,5.17,401.27,0,0,1,1,0,0,0,0,MiddleRisk
14013993,300,45.8044444444444,45.0,215.83,0.11,215.94,0,1,0,1,0,0,0,0,MiddleRisk
14013999,300,85.1466666666667,45.0,157.38,0.08,157.46,0,1,0,1,0,0,0,0,MiddleRisk
14014003,400,392.5,60.0,392.5,4.62,397.12,0,0,1,1,0,0,0,0,MiddleRisk
14014011,400,300.0,60.0,300.0,3.84,303.84,0,1,0,1,0,0,0,0,MiddleRisk
14014013,400,392.9,60.0,392.9,5.46,398.36,0,1,0,1,0,0,0,0,MiddleRisk
14014021,400,36.0985714285714,60.0,252.69,2.41,255.1,0,0,1,1,0,0,0,0,MiddleRisk
14014027,400,395.35,60.0,395.8,0.21,396.01,0,1,0,1,0,0,0,0,MiddleRisk
14014037,500,189.8275,75.0,141.06,0.0,141.06,0,1,0,0,1,0,0,0,MiddleRisk
14014043,400,44.9890243902439,1.1,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014050,500,122.39,75.0,489.56,3.91,493.47,0,1,0,1,0,0,0,0,MiddleRisk
14014052,400,145.52,60.0,145.52,0.16,145.68,0,1,0,1,0,0,0,0,MiddleRisk
14014069,300,38.528,45.0,298.96,4.61,303.57,0,0,1,1,0,0,0,0,MiddleRisk
14014072,300,150.0,45.0,300.0,3.72,303.72,0,1,0,1,0,0,0,0,MiddleRisk
14014073,600,146.75,90.0,587.0,3.97,590.97,0,1,0,1,0,0,0,0,MiddleRisk
14014080,500,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014084,300,47.5484615384615,0.0,292.5,0.16,292.66,0,0,1,1,0,0,0,0,MiddleRisk
14014086,600,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014091,400,99.8975,60.0,399.59,4.67,404.26,0,0,1,1,0,0,0,0,MiddleRisk
14014092,400,23.0381818181818,60.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014103,300,11.4230769230769,45.0,297.0,2.21,299.21,0,1,0,1,0,0,0,0,MiddleRisk
14014104,300,149.81,45.0,299.62,3.84,303.46,0,1,0,1,0,0,0,0,MiddleRisk
14014105,400,84.25,60.0,337.0,1.17,338.17,0,1,0,1,0,0,0,0,MiddleRisk
14014122,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014128,300,98.0833333333333,45.0,294.25,3.2,297.45,0,0,1,1,0,0,0,0,MiddleRisk
14014129,300,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014136,300,27.516,45.0,295.17,2.18,297.35,0,1,0,1,0,0,0,0,MiddleRisk
14014137,300,22.2892857142857,45.0,293.35,1.24,294.59,0,0,1,1,0,0,0,0,MiddleRisk
14014138,300,100.86,45.0,298.9,0.17,299.07,0,0,1,1,0,0,0,0,MiddleRisk
14014139,300,16.6145454545455,45.0,296.85,2.24,299.09,0,1,0,1,0,0,0,0,MiddleRisk
14014144,400,71.6475,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014160,500,69.7716666666667,75.0,418.63,1.13,419.76,0,1,0,1,0,0,0,0,MiddleRisk
14014162,600,42.805,90.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014167,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014168,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014170,400,102.5,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014175,300,298.7,45.0,298.7,3.04,301.74,0,1,0,1,0,0,0,0,MiddleRisk
14014182,300,13.865,45.0,281.62,0.77,282.39,0,1,0,1,0,0,0,0,MiddleRisk
14014187,300,77.45,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014193,300,98.9133333333333,45.0,296.74,2.48,299.22,0,0,1,1,0,0,0,0,MiddleRisk
14014194,500,11.736875,75.0,282.31,0.0,282.31,0,1,0,1,0,0,0,0,MiddleRisk
14014196,500,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014203,400,38.7845454545455,60.0,382.33,1.63,383.96,0,1,0,1,0,0,0,0,MiddleRisk
14014220,300,36.855,45.0,176.37,0.76,177.13,0,0,1,1,0,0,0,0,MiddleRisk
14014225,300,49.9033333333333,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014234,300,152.9,45.0,108.54,0.0,108.54,0,0,1,1,0,0,0,0,MiddleRisk
14014237,300,59.93,45.0,299.65,0.74,300.39,0,1,0,1,0,0,0,0,MiddleRisk
14014241,300,134.233333333333,45.0,300.0,2.35,302.35,0,1,0,1,0,0,0,0,MiddleRisk
14014247,400,28.61,0.0,118.35,0.06,118.41,0,1,0,1,0,0,0,0,MiddleRisk
14014250,400,60.236,60.0,242.19,0.0,242.19,0,1,0,1,0,0,0,0,MiddleRisk
14014251,400,22.29,60.0,398.72,1.85,400.57,0,1,0,1,0,0,0,0,MiddleRisk
14014253,700,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014262,300,148.925,45.0,297.85,1.92,299.77,0,1,0,1,0,0,0,0,MiddleRisk
14014277,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014283,600,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014293,300,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014295,400,85.8,60.0,85.8,0.3,86.1,0,0,1,1,0,0,0,0,MiddleRisk
14014299,400,382.5,60.0,103.55,0.18,103.73,0,0,1,1,0,0,0,0,MiddleRisk
14014301,400,63.2833333333333,60.0,189.85,0.45,190.3,0,0,1,1,0,0,0,0,MiddleRisk
14014303,400,16.7014285714286,60.0,233.82,0.53,234.35,0,1,0,1,0,0,0,0,MiddleRisk
14014309,500,81.83,75.0,490.98,1.35,492.33,0,1,0,1,0,0,0,0,MiddleRisk
14014312,300,28.2366666666667,45.0,84.7,0.25,84.95,0,1,0,1,0,0,0,0,MiddleRisk
14014313,400,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014314,400,199.875,60.0,399.75,1.94,401.69,0,1,0,1,0,0,0,0,MiddleRisk
14014317,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014327,500,291.25,75.0,480.0,1.27,481.27,0,1,0,1,0,0,0,0,MiddleRisk
14014328,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014329,300,72.2233333333333,45.0,216.67,0.12,216.79,0,1,0,1,0,0,0,0,MiddleRisk
14014336,300,19.4418181818182,45.0,213.86,0.67,214.53,0,0,1,1,0,0,0,0,MiddleRisk
14014337,300,272.95,0.0,272.95,0.15,273.1,0,0,1,1,0,0,0,0,MiddleRisk
14014343,400,302.7,60.0,302.7,0.48,303.18,0,0,1,1,0,0,0,0,MiddleRisk
14014346,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014356,500,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014387,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
